"cellid","date","filenames","xy","trap","time","yfpmean","area","yfpmean5by5","yfpsd5by5","yfpmax5by5","num5by5","strain","replabel","maxminusmean"
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,16,0.00318471729245736,335,0.0031907151366982,7.51437226902247e-06,0.00320866712443732,182,"yTY159b",1,1.79519877391201e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,17,0.00319068425325876,335,0.00319743245996393,1.45747021513181e-05,0.00322880903334096,182,"yTY159b",1,3.13765733770299e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,18,0.00318448954586189,335,0.00318843802112285,8.79295737158429e-06,0.00321232928969253,182,"yTY159b",1,2.38912685696798e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,19,0.00317803420935549,356,0.00318340188333322,1.1094002673139e-05,0.00321355001144427,198,"yTY159b",1,3.01481281110498e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,20,0.00318647810630394,356,0.00319140130996391,1.2211290370067e-05,0.00321355001144427,198,"yTY159b",1,2.214870148036e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,21,0.00319479341598922,356,0.00320055980573261,1.42149465379415e-05,0.00323918516823072,198,"yTY159b",1,3.86253624981101e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,22,0.00318622093177759,356,0.00318830018349359,1.29257890055406e-05,0.00321782253757534,198,"yTY159b",1,2.95223540817502e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,23,0.0031860066196723,356,0.00319094508062235,1.16017274598452e-05,0.00322087434195468,198,"yTY159b",1,2.99292613323301e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,24,0.00318623510117298,363,0.00319304674460914,2.08884605766003e-05,0.00325261310749981,201,"yTY159b",1,5.95663628906698e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,25,0.00317845846466915,363,0.00318560702249036,1.50866818026937e-05,0.00321843289845121,201,"yTY159b",1,3.28258759608501e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,26,0.00318585677831604,363,0.00318969431472378,1.28038788021554e-05,0.00322148470283055,201,"yTY159b",1,3.17903881067701e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,27,0.00318388109228534,363,0.00318857380147405,1.12618384987331e-05,0.0032111085679408,201,"yTY159b",1,2.25347664667501e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,28,0.00318177929863565,363,0.00318530943360561,1.10823360994598e-05,0.00320683604180972,201,"yTY159b",1,2.15266082041099e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,29,0.00318821078720368,363,0.00319390914505067,1.02263730962012e-05,0.00322026398107881,201,"yTY159b",1,2.63548360281401e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,30,0.00318308241069846,363,0.00318701905138229,8.09413544911578e-06,0.00320439459830625,201,"yTY159b",1,1.73755469239601e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,31,0.00318833689482266,363,0.00319312266014096,1.10864152234276e-05,0.00321782253757534,201,"yTY159b",1,2.46998774343799e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,32,0.00317942528974801,363,0.00318274045200867,8.89287095770547e-06,0.00320927748531319,201,"yTY159b",1,2.65370333045203e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,33,0.00318367091292037,363,0.00318612324810676,8.40816793528663e-06,0.00320256351567865,201,"yTY159b",1,1.64402675718899e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,34,0.0031827881595875,363,0.00318413122455169,8.4824835254616e-06,0.00320439459830625,201,"yTY159b",1,2.02633737545603e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,35,0.00319287676910598,363,0.00319815130496901,8.21808168468879e-06,0.00321843289845121,201,"yTY159b",1,2.02815934822e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,36,0.00318707581863285,363,0.0031893208103072,9.69710421938896e-06,0.00321232928969253,201,"yTY159b",1,2.30084793853298e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,37,0.00319513912600824,366,0.00320043922047342,1.16774350027138e-05,0.00323857480735485,204,"yTY159b",1,3.81355868814301e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,38,0.00319167874672566,366,0.00319577474691716,1.26190979948822e-05,0.00322392614633402,204,"yTY159b",1,2.81513994168604e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,39,0.00317954657357829,366,0.00318525798966874,9.49485048185613e-06,0.00320744640268559,204,"yTY159b",1,2.21884130168497e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,40,0.00319147029014237,366,0.0031921185655921,1.14365040376798e-05,0.00322087434195468,204,"yTY159b",1,2.87557763625802e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,41,0.00319651493945795,366,0.00319979594798169,1.27182413907742e-05,0.00323064011596857,204,"yTY159b",1,3.084416798688e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,42,0.0031960567773229,377,0.00320020763678394,1.37966860149637e-05,0.00323369192034791,214,"yTY159b",1,3.34842835639703e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,43,0.00319273783887322,377,0.00319926927824113,1.30905978938003e-05,0.00322697795071336,214,"yTY159b",1,2.77086724722298e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,44,0.00319759482197031,377,0.00320107754363973,1.20309013020312e-05,0.00322636758983749,214,"yTY159b",1,2.52900461977599e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,45,0.00318318577211561,377,0.00318760111775901,1.23746674708277e-05,0.00321110856794079,214,"yTY159b",1,2.35074501817802e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,46,0.00319581392816804,377,0.00319735548315839,9.08178503959213e-06,0.00322209506370642,214,"yTY159b",1,2.473958054803e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,47,0.00318975366337245,395,0.00319103799991875,1.17552677413225e-05,0.00321965362020294,231,"yTY159b",1,2.861562028419e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,48,0.00319720933736248,395,0.00320199807313563,1.31344947861434e-05,0.0032300297550927,231,"yTY159b",1,2.80316819570698e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,49,0.00318542705463212,395,0.00319038272071003,1.63952741267141e-05,0.00322514686808576,231,"yTY159b",1,3.47641473757297e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,50,0.00319767290258466,395,0.00320435760673801,1.35672110979296e-05,0.0032318608377203,231,"yTY159b",1,2.75032309822901e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,51,0.00318507938071548,395,0.00318827684357554,7.99303771813124e-06,0.00321110856794079,231,"yTY159b",1,2.28317243652501e-05
"3_12_19 1 10","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",1,10,52,0.00318146848166342,406,0.00318137816826522,9.19547941899379e-06,0.00320805676356146,241,"yTY159b",1,2.66785952962403e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,2,0.00317961919716214,372,0.00318814892509079,1.33125920577792e-05,0.00321965362020294,206,"yTY159b",1,3.150469511215e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,3,0.0031850336888029,372,0.00319041851941563,1.08452259443879e-05,0.00321721217669947,206,"yTY159b",1,2.679365728384e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,4,0.00319918520104581,372,0.00320837972150063,1.10275502071048e-05,0.00322758831158923,206,"yTY159b",1,1.92085900886001e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,5,0.00319920256747905,385,0.00320582992182713,1.05278568802774e-05,0.00322392614633402,219,"yTY159b",1,1.80962245068901e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,6,0.00319749831308539,385,0.00320654061599766,1.21119806788996e-05,0.00323796444647898,219,"yTY159b",1,3.142383048132e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,7,0.00319123616903428,385,0.00319798162855569,1.29148523382942e-05,0.00323247119859617,219,"yTY159b",1,3.44895700404801e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,8,0.00318929411170198,385,0.00319730716585268,1.43108887386468e-05,0.0032300297550927,219,"yTY159b",1,3.27225892400198e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,9,0.00319492211458335,385,0.00320261089529001,1.15085233653337e-05,0.00323064011596857,219,"yTY159b",1,2.80292206785602e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,10,0.00319028495727968,385,0.00319655187910674,1.00763428682104e-05,0.00322026398107881,219,"yTY159b",1,2.37121019720701e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,11,0.003193693466067,385,0.00320215939546403,1.32840591334284e-05,0.00323735408560311,219,"yTY159b",1,3.51946901390801e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,12,0.00319254408519686,385,0.00319976533157193,1.38799590861136e-05,0.00322941939421683,219,"yTY159b",1,2.96540626449002e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,13,0.00319543735428376,385,0.00320544531086425,1.43896040075966e-05,0.00323613336385138,219,"yTY159b",1,3.06880529871299e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,14,0.00319777574984715,385,0.00320431098722736,8.17609922849328e-06,0.00322331578545815,219,"yTY159b",1,1.900479823079e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,15,0.00319484284693714,385,0.00320097211814385,1.14266029698866e-05,0.00322453650720989,219,"yTY159b",1,2.356438906604e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,16,0.0031908398308032,385,0.00319694763821347,1.74360389491609e-05,0.00323796444647898,219,"yTY159b",1,4.10168082655101e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,17,0.00319262335284307,385,0.003198709044942,1.1632114695208e-05,0.00322453650720989,219,"yTY159b",1,2.58274622678902e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,18,0.00319765684837783,385,0.00320526694056263,9.45093856815206e-06,0.00322636758983749,219,"yTY159b",1,2.110064927486e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,19,0.00319840989101689,385,0.00320591074587005,1.19231386448401e-05,0.00322941939421683,219,"yTY159b",1,2.35086483467801e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,20,0.00319290078960483,385,0.00320217333064385,1.33403822777086e-05,0.00323308155947204,219,"yTY159b",1,3.090822882819e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,21,0.00319115690138807,385,0.00319409092635153,1.14490652974408e-05,0.00322819867246509,219,"yTY159b",1,3.41077461135601e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,22,0.00319032459110279,385,0.00319519180555686,1.16573870181361e-05,0.00322941939421683,219,"yTY159b",1,3.42275886599701e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,23,0.00318506376194115,371,0.00319019719935478,1.02784501824045e-05,0.00321171892881666,211,"yTY159b",1,2.15217294618798e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,24,0.00318930009416584,371,0.00319336181925146,9.16633370550848e-06,0.00321416037232013,211,"yTY159b",1,2.07985530686701e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,25,0.00320172118476639,371,0.0032069980333218,9.85826505289493e-06,0.00322697795071336,211,"yTY159b",1,1.99799173915597e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,26,0.00319625096936946,371,0.00320115476806468,9.69183081322795e-06,0.00322392614633402,211,"yTY159b",1,2.27713782693403e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,27,0.00319740259366355,371,0.00320206307761454,9.49360015638283e-06,0.00322758831158923,211,"yTY159b",1,2.55252339746901e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,28,0.00319674474199536,375,0.00320368299273533,1.82143284764801e-05,0.00325322346837568,211,"yTY159b",1,4.95404756403499e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,29,0.00318803692683298,375,0.00319323164750068,9.94321614055508e-06,0.00321355001144427,211,"yTY159b",1,2.03183639435897e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,30,0.00319104804048726,375,0.00319776740983889,9.78371727111632e-06,0.00322148470283055,211,"yTY159b",1,2.37172929916599e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,31,0.00318929833930977,375,0.00319286138118736,9.94948906715034e-06,0.003214770733196,211,"yTY159b",1,2.19093520086402e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,32,0.00319792477302204,375,0.00320160313742846,1.22321595291587e-05,0.00322636758983749,211,"yTY159b",1,2.476445240903e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,33,0.00320073243305103,375,0.00320540415255117,1.11447079345616e-05,0.00323430228122377,211,"yTY159b",1,2.88981286726002e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,34,0.00320512703135728,375,0.00321120981263584,1.06382703414619e-05,0.00323369192034791,211,"yTY159b",1,2.248210771207e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,35,0.00321070166069021,375,0.00321844736197908,1.10225159499577e-05,0.00324223697261006,211,"yTY159b",1,2.378961063098e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,36,0.00319959309274941,375,0.00320494710507066,9.59776054996902e-06,0.00322941939421683,211,"yTY159b",1,2.44722891461699e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,37,0.00319617507184455,375,0.00320159445931175,2.08023516034594e-05,0.00325383382925154,211,"yTY159b",1,5.22393699397901e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,38,0.0031950422945631,403,0.00319880442616418,1.53327775241763e-05,0.00324040588998245,233,"yTY159b",1,4.16014638182703e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,39,0.0031955345210759,403,0.0032032472246426,1.37129135424751e-05,0.0032318608377203,233,"yTY159b",1,2.86136130777e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,40,0.00319958592391199,403,0.00320676531329621,1.43200563354528e-05,0.00323308155947204,233,"yTY159b",1,2.63162461758299e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,41,0.00320329655454692,403,0.00320979878065352,1.00697616125038e-05,0.0032281986724651,233,"yTY159b",1,1.839989181158e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,42,0.00321075567939469,403,0.00321944667381156,1.51611669140659e-05,0.00325200274662394,233,"yTY159b",1,3.25560728123802e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,43,0.00319579956612125,403,0.00320351152299648,1.6359224996558e-05,0.00323918516823072,235,"yTY159b",1,3.56736452342401e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,44,0.00319754129070499,403,0.00320398682529556,2.44858689545261e-05,0.00327214465552758,235,"yTY159b",1,6.815783023202e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,45,0.00318989284796769,403,0.0031924159414573,1.42090208662343e-05,0.00321965362020294,235,"yTY159b",1,2.72376787456403e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,46,0.00319140739108399,403,0.0031960313556667,1.28103193863911e-05,0.00322148470283055,235,"yTY159b",1,2.54533471638501e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,47,0.00320431887115042,403,0.00321055274995171,1.79955907504836e-05,0.00325139238574807,235,"yTY159b",1,4.083963579636e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,48,0.00320621657107002,402,0.0032143129625391,1.25699922272255e-05,0.00324284733348592,232,"yTY159b",1,2.85343709468199e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,49,0.00320522966915631,402,0.00321059817996701,1.34163910040248e-05,0.00324467841611353,232,"yTY159b",1,3.408023614652e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,50,0.00319691691842154,402,0.0032004982859909,1.29710340155842e-05,0.00322697795071336,232,"yTY159b",1,2.64796647224596e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,51,0.00319748628491022,402,0.00320227675130162,1.2355067163012e-05,0.00323796444647898,232,"yTY159b",1,3.56876951773601e-05
"3_12_19 2 2","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,2,52,0.00319490423102903,410,0.00320154367218986,1.208128419505e-05,0.00323247119859617,237,"yTY159b",1,3.09275264063101e-05
"3_12_19 2 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,4,2,0.00319006980223995,441,0.00319928851963574,1.26763291645378e-05,0.00323064011596857,268,"yTY159b",1,3.13515963328301e-05
"3_12_19 2 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,4,3,0.00319615957061596,441,0.00320525775790309,1.67377361556618e-05,0.00323918516823072,268,"yTY159b",1,3.39274103276299e-05
"3_12_19 2 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,4,4,0.00319308008547127,441,0.00319996037209239,1.17626212266876e-05,0.00322575722896162,268,"yTY159b",1,2.57968568692303e-05
"3_12_19 2 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,4,5,0.00319197285485745,441,0.00319641891253278,1.33346578982277e-05,0.00322270542458228,268,"yTY159b",1,2.62865120495e-05
"3_12_19 2 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,4,6,0.0031875093314455,441,0.00319388181545921,9.4950285866561e-06,0.00321171892881666,268,"yTY159b",1,1.78371133574499e-05
"3_12_19 2 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,4,7,0.00319813182514682,441,0.00320410308266404,1.69480627723521e-05,0.00324162661173419,268,"yTY159b",1,3.75235290701499e-05
"3_12_19 2 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",2,4,8,0.00319833943088691,441,0.00320617102175094,2.25660108187174e-05,0.00325932707713436,268,"yTY159b",1,5.315605538342e-05
